,index,latitude,longitude,address,id
2482,187012,31.278997,121.510278,31.278997-121.510278,2482
2483,187148,31.303333,121.455058,31.303333-121.455058,2483
2484,187343,31.276741,121.514196,31.276741-121.514196,2484
2485,187409,31.294781,121.494788,31.294781-121.494788,2485
2486,187465,31.290316,121.457814,31.290316-121.457814,2486
2487,188143,31.275472,121.436799,31.275472-121.436799,2487
2488,188321,31.306637,121.523563,31.306637-121.523563,2488
2489,188479,31.248836,121.463246,31.248836-121.463246,2489
2490,191066,31.227864,121.638217,31.227864-121.638217,2490
2491,193859,30.879413,121.704723,30.879413-121.704723,2491
2492,193997,30.83237,121.439654,30.83237-121.439654,2492
2493,197101,31.249854,121.497793,31.249854-121.497793,2493
2494,197905,31.241084,121.467265,31.241084-121.467265,2494
2495,198144,31.241674,121.485882,31.241674-121.485882,2495
2496,198387,31.234916,121.447878,31.234916-121.447878,2496
2497,198411,31.234093,121.475011,31.234093-121.475011,2497
2498,198734,31.246512,121.514772,31.246512-121.514772,2498
2499,198859,31.216462,121.677078,31.216462-121.677078,2499
2500,198891,31.246935,121.49406,31.246935-121.49406,2500
2501,198892,31.233059,121.458379,31.233059-121.458379,2501
2502,198944,31.238385,121.521449,31.238385-121.521449,2502
2503,204135,31.111905,121.05229,31.111905-121.05229,2503
2504,204144,31.115773,120.907942,31.115773-120.907942,2504
2505,204533,30.864276,121.112687,30.864276-121.112687,2505
2506,205760,31.129363,121.425144,31.129363-121.425144,2506
2507,205815,31.334437,121.640763,31.334437-121.640763,2507
2508,206902,31.173828,121.781108,31.173828-121.781108,2508
2509,207976,30.719644,121.345988,30.719644-121.345988,2509
2510,209787,31.350476,121.519951,31.350476-121.519951,2510
2511,209799,31.338453,121.449399,31.338453-121.449399,2511
2512,213161,31.258483,121.368346,31.258483-121.368346,2512
2513,214007,31.410254,121.496122,31.410254-121.496122,2513
2514,214724,31.404925,121.473328,31.404925-121.473328,2514
2515,217152,31.228542,121.538488,31.228542-121.538488,2515
2516,218767,31.230671,121.552848,31.230671-121.552848,2516
2517,219102,31.210354,121.595268,31.210354-121.595268,2517
2518,219524,31.211021,121.569582,31.211021-121.569582,2518
2519,219944,31.205115,121.492127,31.205115-121.492127,2519
2520,220011,31.375832,121.389413,31.375832-121.389413,2520
2521,220150,31.276778,121.542361,31.276778-121.542361,2521
2522,220219,31.146112,121.504322,31.146112-121.504322,2522
2523,220918,31.244865,121.549508,31.244865-121.549508,2523
2524,220989,31.226676,121.555069,31.226676-121.555069,2524
2525,222883,31.213397,121.413655,31.213397-121.413655,2525
2526,223117,31.156365,121.41831,31.156365-121.41831,2526
2527,224028,31.194719,121.448676,31.194719-121.448676,2527
2528,224039,31.233107,121.417598,31.233107-121.417598,2528
2529,224040,31.203742,121.461251,31.203742-121.461251,2529
2530,224210,31.211339,121.406552,31.211339-121.406552,2530
2531,224375,31.17216,121.347748,31.17216-121.347748,2531
2532,225225,31.200865,121.448273,31.200865-121.448273,2532
2533,225357,31.201121,121.445016,31.201121-121.445016,2533
2534,227956,31.267858,121.495135,31.267858-121.495135,2534
2535,228226,31.289799,121.455117,31.289799-121.455117,2535
2536,229027,31.258454,121.440744,31.258454-121.440744,2536
2537,229504,31.299734,121.531717,31.299734-121.531717,2537
2538,229505,31.295646,121.498045,31.295646-121.498045,2538
2539,229568,31.261499,121.457989,31.261499-121.457989,2539
2540,229571,31.275255,121.45991,31.275255-121.45991,2540
2541,229645,31.242864,121.426322,31.242864-121.426322,2541
2542,229700,31.272257,121.513471,31.272257-121.513471,2542
2543,230548,31.246271,121.425156,31.246271-121.425156,2543
2544,233996,31.25495,121.739898,31.25495-121.739898,2544
2545,234930,30.910821,121.465194,30.910821-121.465194,2545
2546,235163,30.866941,121.595653,30.866941-121.595653,2546
2547,235362,31.061709,121.771457,31.061709-121.771457,2547
2548,239593,31.233185,121.481944,31.233185-121.481944,2548
2549,239609,31.234528,121.528657,31.234528-121.528657,2549
2550,239615,31.233011,121.523809,31.233011-121.523809,2550
2551,239777,31.223367,121.46595,31.223367-121.46595,2551
2552,239911,31.242132,121.488632,31.242132-121.488632,2552
2553,239935,31.23478,121.51668,31.23478-121.51668,2553
2554,239936,31.239149,121.488022,31.239149-121.488022,2554
2555,240122,31.239862,121.490491,31.239862-121.490491,2555
2556,240139,31.235309,121.529189,31.235309-121.529189,2556
2557,240238,31.239492,121.486003,31.239492-121.486003,2557
2558,240379,31.246176,121.494923,31.246176-121.494923,2558
2559,242843,30.940804,121.073937,30.940804-121.073937,2559
2560,243883,31.139021,121.323325,31.139021-121.323325,2560
2561,245312,30.939279,121.074396,30.939279-121.074396,2561
2562,245506,31.014893,121.047477,31.014893-121.047477,2562
2563,247030,31.145979,121.376079,31.145979-121.376079,2563
2564,247285,31.103599,121.416145,31.103599-121.416145,2564
2565,247860,31.316634,121.657988,31.316634-121.657988,2565
2566,253222,31.39714,121.507729,31.39714-121.507729,2566
2567,255613,31.351912,121.58074,31.351912-121.58074,2567
2568,257083,31.267673,121.346341,31.267673-121.346341,2568
2569,257981,31.257724,121.595342,31.257724-121.595342,2569
2570,259061,31.2114,121.476689,31.2114-121.476689,2570
2571,259659,31.200875,121.481499,31.200875-121.481499,2571
2572,260616,31.213212,121.470589,31.213212-121.470589,2572
2573,261351,31.230405,121.534439,31.230405-121.534439,2573
2574,264254,29.151779,120.985563,29.151779-120.985563,2574
2575,264469,31.197034,121.391103,31.197034-121.391103,2575
2576,265407,31.203621,121.393816,31.203621-121.393816,2576
2577,265413,31.21351,121.3728,31.21351-121.3728,2577
2578,265804,31.19565,121.439802,31.19565-121.439802,2578
2579,266271,31.184752,121.387556,31.184752-121.387556,2579
2580,266328,31.19601,121.444227,31.19601-121.444227,2580
2581,268633,31.311026,121.456026,31.311026-121.456026,2581
2582,268655,31.25316,121.459116,31.25316-121.459116,2582
2583,268779,31.264645,121.446818,31.264645-121.446818,2583
2584,268780,31.259353,121.427018,31.259353-121.427018,2584
2585,269421,31.262311,121.449241,31.262311-121.449241,2585
2586,269500,31.297053,121.52596,31.297053-121.52596,2586
2587,269791,31.32589,121.477565,31.32589-121.477565,2587
2588,278673,31.226708,121.481109,31.226708-121.481109,2588
2589,279251,31.255872,121.493382,31.255872-121.493382,2589
2590,279344,30.679943,104.067923,30.679943-104.067923,2590
2591,279381,31.237596,121.488614,31.237596-121.488614,2591
2592,279383,31.224391,121.489143,31.224391-121.489143,2592
2593,279711,31.238616,121.477514,31.238616-121.477514,2593
2594,279744,31.24188,121.487961,31.24188-121.487961,2594
2595,284895,31.012822,121.051558,31.012822-121.051558,2595
2596,288700,30.735389,121.358248,30.735389-121.358248,2596
2597,293865,31.24672,121.38645,31.24672-121.38645,2597
2598,294679,31.247886,121.391323,31.247886-121.391323,2598
2599,295737,31.242324,121.221984,31.242324-121.221984,2599
2600,297011,31.226286,121.600124,31.226286-121.600124,2600
2601,297503,31.212572,121.537172,31.212572-121.537172,2601
2602,297504,31.160324,121.508559,31.160324-121.508559,2602
2603,298663,31.258361,121.594427,31.258361-121.594427,2603
2604,299165,31.263574,121.586365,31.263574-121.586365,2604
2605,299167,31.239804,121.545118,31.239804-121.545118,2605
2606,299174,31.215311,121.523574,31.215311-121.523574,2606
2607,299184,31.215893,121.558154,31.215893-121.558154,2607
2608,300078,31.199128,121.540588,31.199128-121.540588,2608
2609,301901,31.224841,121.440899,31.224841-121.440899,2609
2610,302081,31.203225,121.399229,31.203225-121.399229,2610
2611,303298,31.194364,121.400164,31.194364-121.400164,2611
2612,303781,31.223306,121.378382,31.223306-121.378382,2612
2613,303833,31.189897,121.354305,31.189897-121.354305,2613
2614,306808,31.253467,121.447489,31.253467-121.447489,2614
2615,306841,31.241675,121.441049,31.241675-121.441049,2615
2616,306971,31.301024,121.509195,31.301024-121.509195,2616
2617,307380,31.279298,121.485756,31.279298-121.485756,2617
2618,307580,31.246871,121.409978,31.246871-121.409978,2618
2619,310055,31.192395,121.748164,31.192395-121.748164,2619
2620,316026,31.251211,121.491022,31.251211-121.491022,2620
2621,316846,31.231815,121.464062,31.231815-121.464062,2621
2622,317203,31.224487,121.452917,31.224487-121.452917,2622
2623,317709,31.23976,121.482648,31.23976-121.482648,2623
2624,318111,31.233679,121.494765,31.233679-121.494765,2624
2625,322385,31.082557,121.430065,31.082557-121.430065,2625
2626,322613,31.034225,121.254609,31.034225-121.254609,2626
2627,323670,30.95485,121.328077,30.95485-121.328077,2627
2628,324939,31.152571,121.412981,31.152571-121.412981,2628
2629,336361,31.203422,121.526246,31.203422-121.526246,2629
2630,338286,31.229886,121.536598,31.229886-121.536598,2630
2631,338898,31.240285,121.546323,31.240285-121.546323,2631
2632,338917,31.203911,121.590509,31.203911-121.590509,2632
2633,339228,31.247703,121.536476,31.247703-121.536476,2633
2634,339325,31.212793,121.494061,31.212793-121.494061,2634
2635,341043,31.210101,121.414922,31.210101-121.414922,2635
2636,342000,31.191178,121.46648,31.191178-121.46648,2636
2637,344067,31.208403,121.441631,31.208403-121.441631,2637
2638,344703,31.180728,121.386832,31.180728-121.386832,2638
2639,345077,31.216269,121.435171,31.216269-121.435171,2639
2640,345340,31.240588,121.379145,31.240588-121.379145,2640
2641,345480,31.189,121.431937,31.189-121.431937,2641
2642,348135,31.249972,121.422237,31.249972-121.422237,2642
2643,348676,31.276883,121.507533,31.276883-121.507533,2643
2644,348678,31.27495,121.506381,31.27495-121.506381,2644
2645,356411,31.087196,121.505435,31.087196-121.505435,2645
2646,359583,31.233431,121.471698,31.233431-121.471698,2646
2647,359876,31.243189,121.515482,31.243189-121.515482,2647
2648,359887,31.187384,121.470686,31.187384-121.470686,2648
2649,359967,31.239094,121.519821,31.239094-121.519821,2649
2650,360033,31.242208,121.509707,31.242208-121.509707,2650
2651,360259,31.251313,121.488307,31.251313-121.488307,2651
2652,360517,31.241369,121.458067,31.241369-121.458067,2652
2653,360538,31.230429,121.468099,31.230429-121.468099,2653
2654,360569,31.229148,121.495962,31.229148-121.495962,2654
2655,360570,31.210632,121.477007,31.210632-121.477007,2655
2656,360683,31.23923,121.483027,31.23923-121.483027,2656
2657,365711,31.030352,120.990008,31.030352-120.990008,2657
2658,367528,31.095422,121.393617,31.095422-121.393617,2658
2659,370096,30.730789,121.343497,30.730789-121.343497,2659
2660,373695,31.27688,121.420858,31.27688-121.420858,2660
2661,373923,31.33881,121.604229,31.33881-121.604229,2661
2662,376093,30.735272,121.380359,30.735272-121.380359,2662
2663,376831,31.376534,121.563363,31.376534-121.563363,2663
2664,382023,31.271086,121.549327,31.271086-121.549327,2664
2665,382314,31.259135,121.616618,31.259135-121.616618,2665
2666,383169,31.229998,121.538807,31.229998-121.538807,2666
2667,384204,31.211093,121.409091,31.211093-121.409091,2667
2668,386457,31.190941,121.420437,31.190941-121.420437,2668
2669,387328,31.218005,121.430759,31.218005-121.430759,2669
2670,387627,31.19914,121.438003,31.19914-121.438003,2670
2671,387628,31.187492,121.452395,31.187492-121.452395,2671
2672,387680,31.18674,121.380533,31.18674-121.380533,2672
2673,391704,31.287524,121.51338,31.287524-121.51338,2673
2674,392435,31.287554,121.539,31.287554-121.539,2674
2675,394242,30.867838,121.737782,30.867838-121.737782,2675
2676,397286,31.135275,121.765517,31.135275-121.765517,2676
2677,397636,30.831962,121.534676,30.831962-121.534676,2677
2678,401405,31.232548,121.478971,31.232548-121.478971,2678
2679,402383,31.232971,121.47882,31.232971-121.47882,2679
2680,402390,31.226563,121.483486,31.226563-121.483486,2680
2681,402404,31.23341,121.483804,31.23341-121.483804,2681
2682,402958,31.237955,121.493402,31.237955-121.493402,2682
2683,403286,31.245569,121.5156,31.245569-121.5156,2683
2684,403287,31.21953,121.455395,31.21953-121.455395,2684
2685,407093,31.027984,121.267724,31.027984-121.267724,2685
2686,408258,31.123763,120.901878,31.123763-120.901878,2686
2687,411000,31.038935,121.465427,31.038935-121.465427,2687
2688,411256,31.151008,121.324166,31.151008-121.324166,2688
2689,412889,30.735262,121.351726,30.735262-121.351726,2689
2690,419225,31.331954,121.451325,31.331954-121.451325,2690
2691,422280,31.245215,121.601813,31.245215-121.601813,2691
2692,422762,31.231035,121.555602,31.231035-121.555602,2692
2693,423843,31.260191,121.617048,31.260191-121.617048,2693
2694,425309,31.177248,121.51249,31.177248-121.51249,2694
2695,428485,31.203252,121.441646,31.203252-121.441646,2695
2696,428744,31.169908,121.418183,31.169908-121.418183,2696
2697,429059,31.184327,121.381012,31.184327-121.381012,2697
2698,430137,31.167548,121.425927,31.167548-121.425927,2698
2699,430478,31.191797,121.442896,31.191797-121.442896,2699
2700,430576,31.183039,121.434356,31.183039-121.434356,2700
2701,430598,31.187829,121.452956,31.187829-121.452956,2701
2702,433107,31.264003,121.489834,31.264003-121.489834,2702
2703,433602,31.242744,121.425797,31.242744-121.425797,2703
2704,433711,31.274419,121.475879,31.274419-121.475879,2704
2705,434472,31.278145,121.452159,31.278145-121.452159,2705
2706,434628,31.260724,121.469924,31.260724-121.469924,2706
2707,437261,30.929541,121.616421,30.929541-121.616421,2707
2708,438617,31.085245,121.533086,31.085245-121.533086,2708
2709,444338,31.236337,121.490883,31.236337-121.490883,2709
2710,445208,31.234238,121.521932,31.234238-121.521932,2710
2711,445287,31.2419,121.506952,31.2419-121.506952,2711
2712,445416,31.224758,121.446392,31.224758-121.446392,2712
2713,445863,31.23811,121.493447,31.23811-121.493447,2713
2714,451617,30.995671,121.095344,30.995671-121.095344,2714
2715,453620,31.106411,121.450195,31.106411-121.450195,2715
2716,454641,31.003024,121.254796,31.003024-121.254796,2716
2717,461261,31.40369,121.255993,31.40369-121.255993,2717
2718,466968,28.812629,115.952954,28.812629-115.952954,2718
2719,467247,31.216531,121.541197,31.216531-121.541197,2719
2720,468120,31.168688,121.487892,31.168688-121.487892,2720
2721,468127,31.2146,121.522908,31.2146-121.522908,2721
2722,470835,31.198273,121.445101,31.198273-121.445101,2722
2723,471874,31.19053,121.445372,31.19053-121.445372,2723
2724,478196,31.26999,121.472205,31.26999-121.472205,2724
2725,478631,31.279618,121.439189,31.279618-121.439189,2725
2726,488873,31.234885,121.529933,31.234885-121.529933,2726
2727,489224,31.231401,121.497622,31.231401-121.497622,2727
2728,489375,31.223721,121.482534,31.223721-121.482534,2728
2729,497000,31.244249,121.675329,31.244249-121.675329,2729
2730,498231,31.110847,121.509512,31.110847-121.509512,2730
2731,504008,31.269951,121.336766,31.269951-121.336766,2731
2732,504307,31.410799,121.48934,31.410799-121.48934,2732
2733,509582,31.22626,121.551311,31.22626-121.551311,2733
2734,510755,31.231339,121.543694,31.231339-121.543694,2734
2735,511057,31.250629,121.598677,31.250629-121.598677,2735
2736,511292,31.201959,121.61095,31.201959-121.61095,2736
2737,516164,31.201817,121.452116,31.201817-121.452116,2737
2738,516955,31.22903,121.3909,31.22903-121.3909,2738
2739,517726,31.22716,121.386851,31.22716-121.386851,2739
2740,520793,31.250145,121.450312,31.250145-121.450312,2740
2741,521584,31.315735,121.534779,31.315735-121.534779,2741
2742,522675,31.309,121.525098,31.309-121.525098,2742
2743,525373,30.829073,121.470254,30.829073-121.470254,2743
2744,525893,30.976672,121.459345,30.976672-121.459345,2744
2745,532068,31.213659,121.455113,31.213659-121.455113,2745
2746,532331,31.223648,121.467523,31.223648-121.467523,2746
2747,539651,31.170804,121.278846,31.170804-121.278846,2747
2748,544167,31.395845,121.450008,31.395845-121.450008,2748
2749,545159,31.294157,121.432501,31.294157-121.432501,2749
2750,545329,31.289528,121.412608,31.289528-121.412608,2750
2751,547448,31.343354,121.59331,31.343354-121.59331,2751
2752,548837,31.350554,121.391849,31.350554-121.391849,2752
2753,549614,31.571904,121.158978,31.571904-121.158978,2753
2754,553920,31.216682,121.468605,31.216682-121.468605,2754
2755,555711,31.204322,121.455438,31.204322-121.455438,2755
2756,556672,31.174223,121.436719,31.174223-121.436719,2756
2757,559131,31.198142,121.446688,31.198142-121.446688,2757
2758,559952,31.250814,121.449225,31.250814-121.449225,2758
2759,561742,31.245938,121.422548,31.245938-121.422548,2759
2760,561937,31.243869,121.440506,31.243869-121.440506,2760
2761,565746,30.880213,121.907656,30.880213-121.907656,2761
2762,573022,31.231749,121.486203,31.231749-121.486203,2762
2763,573600,31.239836,121.497502,31.239836-121.497502,2763
2764,591720,31.286523,121.538876,31.286523-121.538876,2764
2765,592841,31.254745,121.556081,31.254745-121.556081,2765
2766,597119,31.224006,121.423572,31.224006-121.423572,2766
2767,599554,31.20907,121.436851,31.20907-121.436851,2767
2768,602860,31.246433,121.443184,31.246433-121.443184,2768
2769,303,31.23475,121.523857,31.23475-121.523857,2769
2770,1564,31.242283,121.504967,31.242283-121.504967,2770
2771,1609,31.236937,121.526845,31.236937-121.526845,2771
2772,1611,31.226242,121.450105,31.226242-121.450105,2772
2773,1613,31.222617,121.460214,31.222617-121.460214,2773
2774,1812,31.254863,121.509673,31.254863-121.509673,2774
2775,2054,31.233096,121.453321,31.233096-121.453321,2775
2776,2167,31.239924,121.495466,31.239924-121.495466,2776
2777,2221,31.231701,121.454022,31.231701-121.454022,2777
2778,8918,31.0233,121.247714,31.0233-121.247714,2778
2779,9864,31.112651,121.404584,31.112651-121.404584,2779
2780,14708,31.348329,121.593744,31.348329-121.593744,2780
2781,16727,31.239436,121.326228,31.239436-121.326228,2781
2782,16915,31.257157,121.398524,31.257157-121.398524,2782
2783,17733,31.424101,121.362592,31.424101-121.362592,2783
2784,21032,31.252611,121.599798,31.252611-121.599798,2784
2785,22968,31.230272,121.557714,31.230272-121.557714,2785
2786,25139,31.229963,121.425098,31.229963-121.425098,2786
2787,27763,31.188181,121.442033,31.188181-121.442033,2787
2788,27899,31.211274,121.451304,31.211274-121.451304,2788
2789,30011,31.199167,121.433919,31.199167-121.433919,2789
2790,30257,31.203513,121.422001,31.203513-121.422001,2790
2791,30555,31.239692,121.380057,31.239692-121.380057,2791
2792,33383,31.300163,121.504294,31.300163-121.504294,2792
2793,37098,31.039072,121.5937,31.039072-121.5937,2793
2794,38265,31.191041,121.713578,31.191041-121.713578,2794
2795,43553,31.228895,121.46357,31.228895-121.46357,2795
2796,43854,31.235508,121.479001,31.235508-121.479001,2796
2797,44111,31.24981,121.497427,31.24981-121.497427,2797
2798,44228,31.234845,121.530708,31.234845-121.530708,2798
2799,44612,31.243039,121.478897,31.243039-121.478897,2799
2800,44761,31.224854,121.476992,31.224854-121.476992,2800
2801,49690,31.159284,121.140025,31.159284-121.140025,2801
2802,49873,31.157983,121.104293,31.157983-121.104293,2802
2803,59050,31.259398,121.364798,31.259398-121.364798,2803
2804,59467,31.377094,121.500868,31.377094-121.500868,2804
2805,61010,31.25003,121.406481,31.25003-121.406481,2805
2806,64694,31.211918,121.479473,31.211918-121.479473,2806
2807,66600,31.200003,121.56646,31.200003-121.56646,2807
2808,66608,31.230223,121.642123,31.230223-121.642123,2808
2809,70970,31.186975,121.398899,31.186975-121.398899,2809
2810,75252,31.253373,121.458187,31.253373-121.458187,2810
2811,75895,31.27523,121.515265,31.27523-121.515265,2811
2812,75968,31.248117,121.466399,31.248117-121.466399,2812
2813,86839,31.238199,121.484427,31.238199-121.484427,2813
2814,87041,31.243689,121.515122,31.243689-121.515122,2814
2815,87137,31.24453,121.518623,31.24453-121.518623,2815
2816,91201,31.075694,121.505294,31.075694-121.505294,2816
2817,92963,31.151756,121.140651,31.151756-121.140651,2817
2818,93397,30.87528,121.057676,30.87528-121.057676,2818
2819,96897,31.250363,121.465343,31.250363-121.465343,2819
2820,102384,31.272097,121.379842,31.272097-121.379842,2820
2821,109227,31.216651,121.604749,31.216651-121.604749,2821
2822,109421,31.20257,121.480687,31.20257-121.480687,2822
2823,111840,31.198149,121.443929,31.198149-121.443929,2823
2824,113071,31.167195,121.389325,31.167195-121.389325,2824
2825,113168,31.202814,121.41625,31.202814-121.41625,2825
2826,113246,31.195086,121.440792,31.195086-121.440792,2826
2827,113437,31.17609,121.382302,31.17609-121.382302,2827
2828,115283,31.166663,121.412681,31.166663-121.412681,2828
2829,115285,31.24595,121.403327,31.24595-121.403327,2829
2830,115292,31.165276,121.419648,31.165276-121.419648,2830
2831,116423,31.252601,121.464869,31.252601-121.464869,2831
2832,118457,31.278379,121.482276,31.278379-121.482276,2832
2833,118810,31.317284,121.46298,31.317284-121.46298,2833
2834,119275,31.271321,121.521621,31.271321-121.521621,2834
2835,119458,30.802512,121.200039,30.802512-121.200039,2835
2836,122656,30.901155,121.933138,30.901155-121.933138,2836
2837,125396,30.922374,121.491159,30.922374-121.491159,2837
2838,128815,31.239437,121.470556,31.239437-121.470556,2838
2839,129968,31.23783,121.491395,31.23783-121.491395,2839
2840,130089,31.225878,121.466952,31.225878-121.466952,2840
2841,130638,31.227908,121.451169,31.227908-121.451169,2841
2842,134835,31.040408,121.204524,31.040408-121.204524,2842
2843,136178,31.043466,121.004091,31.043466-121.004091,2843
2844,138486,31.063443,121.227299,31.063443-121.227299,2844
2845,141252,31.415025,121.466574,31.415025-121.466574,2845
2846,144883,31.22171,121.28182,31.22171-121.28182,2846
2847,145136,31.257717,121.397666,31.257717-121.397666,2847
2848,150094,31.22763,121.536289,31.22763-121.536289,2848
2849,150550,31.156341,121.512599,31.156341-121.512599,2849
2850,150759,31.216154,121.557057,31.216154-121.557057,2850
2851,150893,31.217014,121.48955,31.217014-121.48955,2851
2852,154944,31.237466,121.397878,31.237466-121.397878,2852
2853,155215,31.208636,121.464367,31.208636-121.464367,2853
2854,155399,31.204787,121.452154,31.204787-121.452154,2854
2855,155998,31.156361,121.131706,31.156361-121.131706,2855
2856,157080,31.238275,121.393667,31.238275-121.393667,2856
2857,160632,31.326671,121.481254,31.326671-121.481254,2857
2858,160640,31.250112,121.449922,31.250112-121.449922,2858
2859,160692,31.270634,121.521771,31.270634-121.521771,2859
2860,161148,31.252451,121.448382,31.252451-121.448382,2860
2861,161541,31.299322,121.445001,31.299322-121.445001,2861
2862,170455,31.241131,121.487911,31.241131-121.487911,2862
2863,171076,31.244007,121.482838,31.244007-121.482838,2863
2864,171981,31.236599,121.469857,31.236599-121.469857,2864
2865,172501,31.236693,121.467316,31.236693-121.467316,2865
2866,178887,31.101868,121.461669,31.101868-121.461669,2866
2867,186930,31.290878,121.429094,31.290878-121.429094,2867
2868,188303,31.355417,121.263102,31.355417-121.263102,2868
2869,190735,31.244438,121.531412,31.244438-121.531412,2869
2870,190786,31.239604,121.543386,31.239604-121.543386,2870
2871,192428,31.21684,121.593486,31.21684-121.593486,2871
2872,193465,31.208892,121.556192,31.208892-121.556192,2872
2873,197323,31.212716,121.419839,31.212716-121.419839,2873
2874,197330,31.209881,121.416504,31.209881-121.416504,2874
2875,198231,31.20505,121.393756,31.20505-121.393756,2875
2876,198238,31.205618,121.420639,31.205618-121.420639,2876
2877,198948,31.204167,121.411602,31.204167-121.411602,2877
2878,202042,31.315405,121.532388,31.315405-121.532388,2878
2879,202615,31.265578,121.48973,31.265578-121.48973,2879
2880,202929,31.302776,121.527305,31.302776-121.527305,2880
2881,203710,31.261062,121.500145,31.261062-121.500145,2881
2882,207444,31.135217,121.612931,31.135217-121.612931,2882
2883,207812,31.035254,121.521118,31.035254-121.521118,2883
2884,212472,31.230665,121.449046,31.230665-121.449046,2884
2885,213712,31.241604,121.491093,31.241604-121.491093,2885
2886,227960,31.333953,121.449114,31.333953-121.449114,2886
2887,228708,31.326226,121.612774,31.326226-121.612774,2887
2888,229598,31.294657,121.341816,31.294657-121.341816,2888
2889,233005,31.195619,121.518297,31.195619-121.518297,2889
2890,233237,31.257343,121.625167,31.257343-121.625167,2890
2891,237436,31.167412,121.436492,31.167412-121.436492,2891
2892,237457,31.216555,121.409176,31.216555-121.409176,2892
2893,241349,31.263474,121.48934,31.263474-121.48934,2893
2894,242218,31.255167,121.491376,31.255167-121.491376,2894
2895,246268,31.17446,121.798555,31.17446-121.798555,2895
2896,248531,31.065868,121.534543,31.065868-121.534543,2896
2897,252112,31.235414,121.461313,31.235414-121.461313,2897
2898,252525,31.256971,121.509351,31.256971-121.509351,2898
2899,257485,30.901012,121.167878,30.901012-121.167878,2899
2900,261285,30.735473,121.352751,30.735473-121.352751,2900
2901,271306,31.209344,121.466999,31.209344-121.466999,2901
2902,271638,31.194525,121.5116,31.194525-121.5116,2902
2903,272197,31.210381,121.471721,31.210381-121.471721,2903
2904,276635,31.182284,121.449609,31.182284-121.449609,2904
2905,279780,31.28823,121.512731,31.28823-121.512731,2905
2906,279923,31.257486,121.491309,31.257486-121.491309,2906
2907,280632,31.292275,121.524795,31.292275-121.524795,2907
2908,290789,31.233248,121.479537,31.233248-121.479537,2908
2909,290795,31.254617,121.493846,31.254617-121.493846,2909
2910,291580,31.242296,121.490613,31.242296-121.490613,2910
2911,291693,31.246109,121.496577,31.246109-121.496577,2911
2912,291773,31.248101,121.495385,31.248101-121.495385,2912
2913,291782,31.237808,121.488092,31.237808-121.488092,2913
2914,291887,31.237479,121.462941,31.237479-121.462941,2914
2915,300612,30.815153,121.353426,30.815153-121.353426,2915
2916,305458,31.396049,121.448747,31.396049-121.448747,2916
2917,306753,31.337534,121.293635,31.337534-121.293635,2917
2918,307122,31.262782,121.215761,31.262782-121.215761,2918
2919,307594,31.264332,121.379318,31.264332-121.379318,2919
2920,307702,31.428157,121.260412,31.428157-121.260412,2920
2921,311523,31.227697,121.535592,31.227697-121.535592,2921
2922,311962,31.246212,121.5359,31.246212-121.5359,2922
2923,312462,31.247178,121.538466,31.247178-121.538466,2923
2924,316136,31.220472,121.440883,31.220472-121.440883,2924
2925,316560,31.204135,121.432003,31.204135-121.432003,2925
2926,317541,31.176728,121.407443,31.176728-121.407443,2926
2927,317947,31.227348,121.350438,31.227348-121.350438,2927
2928,317970,31.210598,121.449688,31.210598-121.449688,2928
2929,321667,31.263107,121.456686,31.263107-121.456686,2929
2930,321783,31.303318,121.522983,31.303318-121.522983,2930
2931,322453,31.279484,121.43786,31.279484-121.43786,2931
2932,333164,31.222697,121.444861,31.222697-121.444861,2932
2933,333471,31.226773,121.480316,31.226773-121.480316,2933
2934,333505,31.240905,121.489425,31.240905-121.489425,2934
2935,333767,31.245524,121.496417,31.245524-121.496417,2935
2936,334333,31.252597,121.502424,31.252597-121.502424,2936
2937,338793,31.023776,121.315484,31.023776-121.315484,2937
2938,340710,31.039823,121.280347,31.039823-121.280347,2938
2939,345128,31.356008,121.596087,31.356008-121.596087,2939
2940,348336,31.345387,121.596868,31.345387-121.596868,2940
2941,348929,31.410106,121.261072,31.410106-121.261072,2941
2942,350540,31.336058,121.274257,31.336058-121.274257,2942
2943,356893,31.208476,121.466867,31.208476-121.466867,2943
2944,358349,31.212833,121.423845,31.212833-121.423845,2944
2945,359199,31.226656,121.430679,31.226656-121.430679,2945
2946,359551,31.219143,121.418582,31.219143-121.418582,2946
2947,360633,31.19708,121.382863,31.19708-121.382863,2947
2948,363695,31.299433,121.524696,31.299433-121.524696,2948
2949,364667,31.261686,121.465662,31.261686-121.465662,2949
2950,370426,31.270878,121.658028,31.270878-121.658028,2950
2951,371718,31.060813,121.789941,31.060813-121.789941,2951
2952,376377,31.248296,121.492384,31.248296-121.492384,2952
2953,376401,31.241184,121.516051,31.241184-121.516051,2953
2954,376418,30.916416,121.467057,30.916416-121.467057,2954
2955,382021,30.900276,121.251645,30.900276-121.251645,2955
2956,382109,31.006875,121.198317,31.006875-121.198317,2956
2957,384166,31.139023,121.356356,31.139023-121.356356,2957
2958,391568,31.413394,121.474339,31.413394-121.474339,2958
2959,392371,31.216788,121.299974,31.216788-121.299974,2959
2960,395045,31.218038,121.535218,31.218038-121.535218,2960
2961,396837,31.211395,121.465744,31.211395-121.465744,2961
2962,400731,31.209545,121.412006,31.209545-121.412006,2962
2963,402701,31.177667,121.410757,31.177667-121.410757,2963
